Print_Key,Historic_District_Name
79.63-2-6,University Heights - Summit Park
88.41-1-5,Lower Black Rock
88.41-1-4,Lower Black Rock
88.41-1-3.1,Lower Black Rock
88.41-1-3.2,Lower Black Rock
88.41-1-2,Lower Black Rock
88.41-1-1,Lower Black Rock
88.32-2-14,Lower Black Rock
88.32-2-13,Lower Black Rock
88.32-2-12,Lower Black Rock
88.32-2-11,Lower Black Rock
88.32-2-8.1,Lower Black Rock
88.32-2-7,Lower Black Rock
88.32-2-6,Lower Black Rock
111.37-7-24,West Village
111.37-6-64,West Village
111.37-7-14,West Village
111.37-7-25,West Village
111.37-7-23,West Village
111.37-6-31,West Village
111.37-6-50,West Village
111.37-7-22,West Village
111.37-7-15.1,West Village
111.37-7-27,West Village
111.37-6-49,West Village
111.37-6-18.112,West Village
111.37-7-21,West Village
111.37-6-18.113,West Village
111.37-6-48,West Village
111.37-6-56,West Village
111.37-6-55,West Village
111.37-6-54,West Village
111.37-7-20,West Village
111.37-6-47,West Village
111.37-6-53,West Village
111.37-7-1,West Village
111.37-6-52,West Village
111.37-7-19,West Village
111.37-6-46,West Village
111.37-7-17,West Village
111.37-7-26,West Village
111.37-7-2,West Village
111.37-6-61,West Village
111.37-6-62,West Village
111.37-6-45,West Village
111.37-7-3.1,West Village
111.37-6-44,West Village
111.37-7-18,West Village
111.37-6-8,West Village
111.37-6-51,West Village
111.37-6-63,West Village
111.37-6-58,West Village
111.37-6-43,West Village
111.37-6-59,West Village
110.44-1-49,West Village
111.37-6-16.11,West Village
111.37-6-42,West Village
111.37-6-41,West Village
110.44-1-1,West Village
110.44-1-48,West Village
111.37-6-2,West Village
110.44-1-2,West Village
110.44-1-47,West Village
111.37-6-5,West Village
111.37-6-4,West Village
110.44-1-46,West Village
110.44-1-3,West Village
111.37-6-3,West Village
110.44-1-4,West Village
110.44-1-45,West Village
110.44-1-5,West Village
110.44-1-44,West Village
110.44-1-6,West Village
110.44-1-43,West Village
110.44-1-7,West Village
110.44-1-42,West Village
110.44-1-41,West Village
110.44-1-8,West Village
111.37-1-15,West Village
111.37-1-16,West Village
110.44-1-40,West Village
110.44-1-9,West Village
110.44-1-39,West Village
111.37-1-4,West Village
110.44-1-10,West Village
110.44-1-38,West Village
111.37-1-13,West Village
111.37-2-6,West Village
111.37-1-5,West Village
110.44-1-11,West Village
110.44-1-37,West Village
111.37-1-12,West Village
111.37-2-7,West Village
111.37-1-6,West Village
111.37-1-11,West Village
110.44-1-36,West Village
110.44-1-12,West Village
111.37-1-7,West Village
111.37-1-10,West Village
110.44-1-13,West Village
110.44-1-35,West Village
110.44-1-30,West Village
110.36-5-1,West Village
111.37-1-9,West Village
110.44-1-31.1,West Village
111.29-9-1,West Village
111.37-2-8,West Village
111.37-1-8,West Village
111.29-9-2,West Village
110.36-5-2.1,West Village
110.36-5-2.2,West Village
110.36-5-12,West Village
111.29-9-3,West Village
110.44-1-32.1,West Village
110.36-5-3.1,West Village
110.36-5-11,West Village
111.37-2-5,West Village
110.44-1-14,West Village
111.29-9-4,West Village
111.37-2-4,West Village
111.29-9-5,West Village
111.37-2-3,West Village
110.36-5-10,West Village
110.36-5-5,West Village
110.44-1-29,West Village
111.37-2-1.1,West Village
110.36-5-6,West Village
111.29-9-6,West Village
111.29-9-25,West Village
110.36-5-9.11,West Village
110.36-5-7,West Village
111.29-9-7,West Village
110.44-1-28,West Village
111.29-9-24,West Village
111.29-9-8.2,West Village
111.29-9-23,West Village
111.29-9-8.1,West Village
110.36-5-8,West Village
110.44-1-27,West Village
111.29-9-22,West Village
111.29-9-9,West Village
110.36-6-25,West Village
111.29-9-21,West Village
111.29-9-10,West Village
111.29-8-38,West Village
111.29-9-20,West Village
111.29-9-11,West Village
111.29-9-19,West Village
111.29-8-23,West Village
111.29-9-12,West Village
111.29-8-24,West Village
111.29-9-18,West Village
111.29-9-13,West Village
111.29-8-25,West Village
110.36-6-22,West Village
111.29-9-17,West Village
111.29-9-14,West Village
111.29-8-26,West Village
111.29-8-27,West Village
111.29-9-16,West Village
111.29-8-28,West Village
111.29-8-37,West Village
111.29-9-15,West Village
110.36-6-20,West Village
111.29-8-30,West Village
111.29-8-36,West Village
111.29-8-31,West Village
111.29-8-32,West Village
110.36-4-25.1,West Village
110.36-6-19.1,West Village
111.29-8-22,West Village
111.29-8-33,West Village
111.29-8-21,West Village
111.29-8-34,West Village
111.29-8-35.2,West Village
111.29-8-20,West Village
110.36-4-24,West Village
111.29-8-35.1,West Village
111.29-8-19,West Village
111.29-8-1,West Village
111.29-8-18,West Village
111.29-8-17,West Village
111.29-8-2,West Village
111.29-8-15,West Village
110.36-4-23.11,West Village
111.29-8-12.12,West Village
110.36-4-23.12,West Village
111.29-8-11,West Village
111.29-8-3,West Village
111.29-8-10,West Village
110.36-4-22.1,West Village
111.29-1-21.11,West Village
111.29-8-8.1,West Village
111.29-8-7,West Village
111.29-8-6,West Village
111.29-8-5,West Village
111.29-8-4,West Village
111.29-1-20.2,West Village
111.29-1-37,West Village
111.29-1-36,West Village
111.29-1-19,West Village
110.36-6-23.1,West Village
111.29-8-12.111,West Village
111.37-6-6.1,West Village
110.44-1-15.11,West Village
111.37-1-17.1,West Village
111.37-1-1.1,West Village
111.37-1-17.2,West Village
111.37-1-14,West Village
100.71-1-10,Linwood
100.70-2-5.1,Linwood
100.70-2-7.1,Linwood
100.70-2-9,Linwood
100.70-2-5.2,Linwood
100.70-2-6,Linwood
100.70-2-10,Linwood
100.70-2-4,Linwood
100.70-2-3,Linwood
100.71-1-11,Linwood
100.71-1-4,Linwood
100.70-2-2,Linwood
100.71-1-12,Linwood
100.71-1-13.1,Linwood
100.71-1-13.2,Linwood
100.71-1-14,Linwood
100.70-2-11,Linwood
100.71-1-15,Linwood
100.71-1-16,Linwood
100.70-2-1,Linwood
100.71-1-1,Linwood
100.71-1-17,Linwood
100.70-2-12,Linwood
100.62-3-7,Linwood
100.63-1-1,Linwood
100.62-3-6,Linwood
100.62-3-5,Linwood
100.62-3-9,Linwood
100.62-3-10.1,Linwood
100.63-1-4.2,Linwood
100.63-1-4.1,Linwood
100.63-1-5,Linwood
100.62-3-4,Linwood
100.63-1-6,Linwood
100.62-3-3,Linwood
100.63-1-7,Linwood
100.62-3-2,Linwood
100.62-3-11,Linwood
100.63-1-8,Linwood
100.63-1-9,Linwood
100.63-1-10.1,Linwood
100.63-4-2,Linwood
100.63-1-12,Linwood
100.63-1-13,Linwood
100.63-1-14,Linwood
100.63-4-1,Linwood
100.63-1-15,Linwood
100.62-3-1,Linwood
100.54-3-10,Linwood
100.54-3-11,Linwood
100.55-4-13,Linwood
100.54-3-9,Linwood
100.55-1-6.2,Linwood
100.55-1-6.1,Linwood
100.55-1-7,Linwood
100.55-1-5.12,Linwood
100.55-4-11,Linwood
100.55-1-8,Linwood
100.55-4-12,Linwood
100.54-3-8,Linwood
100.55-1-2.13,Linwood
100.55-1-5.11,Linwood
100.55-4-10,Linwood
100.54-3-6,Linwood
100.55-4-9,Linwood
100.54-3-7,Linwood
100.55-1-9,Linwood
100.55-1-10.1,Linwood
100.54-3-5,Linwood
100.55-1-11.1,Linwood
100.55-1-12.1,Linwood
100.55-4-6,Linwood
100.55-4-5,Linwood
100.55-4-4,Linwood
100.55-1-13.1,Linwood
100.55-4-3,Linwood
100.55-1-15.111,Linwood
100.55-4-2,Linwood
100.55-4-1,Linwood
100.54-3-3,Linwood
100.54-3-2,Linwood
100.55-1-12.2,Linwood
100.62-3-8.1,Linwood
100.54-3-1,Linwood
100.55-4-8,Linwood
100.54-3-4.2,Linwood
100.55-4-7,Linwood
100.54-3-4.12,Linwood
100.54-3-4.11,Linwood
100.63-1-2,Linwood
100.63-1-3.21,Linwood
100.63-1-3.11,Linwood
100.63-1-3.22,Linwood
100.63-1-3.121,Linwood
100.71-2-31,Linwood
100.71-2-30,Linwood
100.71-2-29,Linwood
100.71-2-28,Linwood
100.71-2-27,Linwood
100.71-2-26,Linwood
100.71-2-25,Linwood
100.71-2-24.1,Linwood
100.71-2-9.1,Linwood
100.71-2-10,Linwood
100.71-2-1.11,Linwood
100.63-3-38,Linwood
100.71-2-23,Linwood
100.71-2-51.1,Linwood
100.71-2-56,Linwood
100.71-2-14,Linwood
100.71-2-15,Linwood
100.71-2-13,Linwood
100.71-2-53,Linwood
100.71-2-49.11,Linwood
100.71-2-16,Linwood
100.71-2-11,Linwood
100.71-2-55,Linwood
100.71-2-12,Linwood
100.71-5-2.12,Linwood
100.71-5-21,Linwood
100.71-5-2.11,Linwood
100.71-5-1,Linwood
100.71-2-45.1,Linwood
100.71-2-54,Linwood
100.71-2-17.21,Linwood
100.63-3-36,Linwood
100.63-1-24.11,Linwood
100.63-3-2.1,Linwood
100.63-3-1.1,Linwood
100.63-1-18.11,Linwood
100.47-1-10,Linwood
100.47-1-11,Linwood
100.47-1-14,Linwood
100.47-1-9,Linwood
100.47-1-8,Linwood
100.47-1-12,Linwood
100.47-1-13,Linwood
100.47-1-15,Linwood
100.47-2-11,Linwood
100.47-2-10,Linwood
100.47-1-16,Linwood
100.47-2-12,Linwood
100.46-2-17,Linwood
100.47-2-14,Linwood
100.47-1-17,Linwood
100.47-2-13,Linwood
100.47-1-18,Linwood
100.47-2-15,Linwood
100.46-1-29,Linwood
100.47-2-16,Linwood
100.47-1-7.1,Linwood
100.47-1-7.2,Linwood
100.47-1-19,Linwood
100.46-1-28,Linwood
100.47-2-17,Linwood
100.46-1-27,Linwood
100.47-1-6.1,Linwood
100.47-2-18,Linwood
100.47-1-5.1,Linwood
100.47-2-19,Linwood
100.47-2-20,Linwood
100.47-2-21,Linwood
100.47-1-4,Linwood
100.47-1-21,Linwood
100.47-2-22,Linwood
100.47-2-1,Linwood
100.47-2-23,Linwood
100.47-1-3,Linwood
100.47-1-20.1,Linwood
100.47-1-2,Linwood
100.47-1-1,Linwood
100.39-2-17,Linwood
100.39-2-18,Linwood
100.39-1-19.11,Linwood
100.39-2-19,Linwood
100.39-1-18,Linwood
100.39-2-20,Linwood
100.39-1-17,Linwood
100.39-1-35,Linwood
100.39-1-19.2,Linwood
100.39-1-16,Linwood
100.39-2-21,Linwood
100.39-1-15,Linwood
100.39-2-22,Linwood
100.39-1-14,Linwood
100.39-1-19.121,Linwood
100.39-1-34,Linwood
100.39-2-23,Linwood
100.39-1-13,Linwood
100.39-2-24,Linwood
100.39-1-20.121,Linwood
100.39-2-25,Linwood
100.39-2-26.1,Linwood
100.39-1-12,Linwood
100.39-2-26.2,Linwood
100.39-2-27,Linwood
100.39-1-33,Linwood
100.39-2-28,Linwood
100.39-1-10.2,Linwood
100.39-1-11.1,Linwood
100.39-2-29,Linwood
100.39-1-8.1,Linwood
100.39-2-30,Linwood
100.39-1-22.1,Linwood
100.39-1-7,Linwood
100.39-1-24,Linwood
100.39-2-31.21,Linwood
100.39-1-6,Linwood
100.39-1-25,Linwood
100.39-2-2,Linwood
100.39-1-32,Linwood
100.39-1-26,Linwood
100.39-1-5,Linwood
100.39-2-33,Linwood
100.39-1-27,Linwood
100.39-1-28.2,Linwood
100.39-1-4,Linwood
100.39-1-28.1,Linwood
100.39-1-43,Linwood
100.39-2-35.2,Linwood
100.39-1-42,Linwood
100.39-1-31,Linwood
100.39-1-41,Linwood
100.39-1-3,Linwood
100.39-1-40,Linwood
100.39-1-39,Linwood
100.39-1-38,Linwood
100.39-1-37,Linwood
100.39-1-36,Linwood
100.39-2-36,Linwood
100.39-1-2,Linwood
100.39-1-29,Linwood
100.31-3-26,Linwood
100.39-2-1.11,Linwood
100.31-3-16,Linwood
100.31-3-25,Linwood
100.31-3-27.11,Linwood
100.31-3-17,Linwood
100.31-4-5.21,Linwood
100.31-3-24,Linwood
100.31-3-22,Linwood
100.31-3-18,Linwood
100.31-3-21,Linwood
100.31-3-28.11,Linwood
100.31-3-19,Linwood
100.31-3-20,Linwood
100.31-4-4.1,Linwood
100.31-3-7,Linwood
100.31-3-6,Linwood
100.31-3-5,Linwood
100.31-3-4,Linwood
100.31-3-3,Linwood
100.31-3-2,Linwood
100.31-3-1,Linwood
100.31-3-28.2,Linwood
100.31-3-23,Linwood
100.31-4-5.1,Linwood
100.39-1-10.1,Linwood
100.31-3-27.12,Linwood
100.46-2-18,Linwood
100.39-2-37,Linwood
100.46-1-25.1,Linwood
100.46-1-26,Linwood
100.46-1-25.2,Linwood
100.31-3-12,Linwood
100.31-3-11,Linwood
100.31-1-18,Linwood
100.31-1-27,Linwood
100.31-2-30,Linwood
100.31-1-17,Linwood
100.31-1-21,Linwood
100.31-1-22,Linwood
100.31-1-23,Linwood
100.31-1-24,Linwood
100.31-1-25,Linwood
100.31-1-26.1,Linwood
100.31-2-31,Linwood
100.31-1-16,Linwood
100.31-1-19,Linwood
100.31-1-20,Linwood
100.31-2-32,Linwood
100.31-2-33,Linwood
100.31-1-15,Linwood
100.31-2-34,Linwood
100.31-1-14,Linwood
100.31-1-13,Linwood
100.31-2-36,Linwood
100.31-1-12,Linwood
100.31-2-37,Linwood
100.31-1-11,Linwood
100.31-2-38,Linwood
100.31-1-10,Linwood
100.31-2-39,Linwood
100.31-1-9,Linwood
100.31-2-40,Linwood
100.31-2-41,Linwood
100.31-1-8,Linwood
100.31-2-42,Linwood
100.31-1-7,Linwood
100.31-2-43,Linwood
100.31-1-6,Linwood
100.31-2-44,Linwood
100.31-2-45,Linwood
100.31-1-5,Linwood
100.31-2-46,Linwood
100.31-2-47,Linwood
100.31-1-1,Linwood
100.24-1-34,Linwood
100.23-2-9,Linwood
100.24-1-35,Linwood
100.24-1-36,Linwood
100.24-1-37,Linwood
100.24-1-38,Linwood
100.24-1-42,Linwood
100.24-1-43,Linwood
100.24-1-44,Linwood
100.24-1-45,Linwood
100.24-1-46,Linwood
100.24-1-47,Linwood
100.24-1-48,Linwood
100.24-1-49,Linwood
100.24-1-50,Linwood
100.24-1-51,Linwood
100.24-1-52,Linwood
89.80-1-17.4,Linwood
89.79-3-26,Linwood
89.80-1-18,Linwood
89.79-3-25,Linwood
89.80-1-19,Linwood
89.79-3-24,Linwood
89.80-1-20,Linwood
89.79-3-19,Linwood
89.79-3-20,Linwood
89.79-3-21,Linwood
89.79-3-22,Linwood
89.79-3-23,Linwood
89.80-1-21,Linwood
89.80-1-22,Linwood
89.79-3-41,Linwood
89.80-1-23,Linwood
89.79-3-13,Linwood
89.80-1-24,Linwood
89.79-3-12,Linwood
89.80-1-25,Linwood
89.79-3-11,Linwood
89.79-3-14,Linwood
89.79-3-15,Linwood
89.79-3-16,Linwood
89.79-3-17,Linwood
89.79-3-18,Linwood
89.80-1-26,Linwood
89.79-3-10,Linwood
89.80-1-27,Linwood
89.79-3-9,Linwood
89.80-1-28,Linwood
89.79-3-8,Linwood
89.80-1-29,Linwood
89.80-1-31,Linwood
89.80-1-30,Linwood
89.79-3-5,Linwood
100.31-1-4,Linwood
89.79-3-2.111,Linwood
100.31-1-2.1,Linwood
100.31-2-35.1,Linwood
100.24-1-39,Linwood
100.24-1-40.2,Linwood
100.24-1-40.11,Linwood
100.24-1-1.1,Linwood
89.79-3-6.2,Linwood
89.79-3-7,Linwood
89.79-3-6.1,Linwood
100.70-1-4,Delaware
100.70-1-5,Delaware
100.70-1-6,Delaware
100.70-1-7,Delaware
100.70-1-8,Delaware
100.70-1-9,Delaware
